Room,Cluster,Batch,Department,Exam Day,Student Name,Student ID,Faculty
Room 1,0,22,EE,Tuesday,Lily Wright,192,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,223,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,250,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,251,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,282,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,283,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,314,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,315,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,346,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,373,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,374,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,405,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,406,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,437,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,438,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,469,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,496,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,497,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,528,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,529,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,560,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,561,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,592,Mia King
Room 1,0,22,EE,Tuesday,Christopher Baker,619,Mia King
Room 1,0,22,EE,Tuesday,Lily Wright,620,Mia King
Room 2,0,22,EE,Tuesday,Christopher Baker,651,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,652,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,683,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,684,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,715,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,742,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,743,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,774,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,775,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,806,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,807,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,838,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,865,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,866,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,897,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,898,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,929,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,930,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,961,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,988,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,989,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,1020,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,1021,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,1052,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,1053,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,1084,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,1111,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,1112,Andrew Hill
Room 2,0,22,EE,Tuesday,Christopher Baker,1143,Andrew Hill
Room 2,0,22,EE,Tuesday,Lily Wright,1144,Andrew Hill
Room 3,0,22,EE,Tuesday,Christopher Baker,1175,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1176,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1207,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1234,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1235,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1266,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1267,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1298,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1299,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1330,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1357,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1358,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1389,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1390,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1421,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1422,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1453,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1480,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1481,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1512,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1513,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1544,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1545,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1576,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1603,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1604,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1635,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1636,Daniel Lee
Room 3,0,22,EE,Tuesday,Christopher Baker,1667,Daniel Lee
Room 3,0,22,EE,Tuesday,Lily Wright,1668,Daniel Lee
Room 4,0,22,EE,Tuesday,Christopher Baker,1699,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1726,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,1727,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1758,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,1759,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1790,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,1791,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1822,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1849,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,1850,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1881,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,1882,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1913,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,1914,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1945,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,1972,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,1973,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2004,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,2005,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2036,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,2037,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2068,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2095,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,2096,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2127,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,2128,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2159,Mia King
Room 4,0,22,EE,Tuesday,Lily Wright,2160,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2191,Mia King
Room 4,0,22,EE,Tuesday,Christopher Baker,2218,Mia King
Room 5,0,22,EE,Tuesday,Lily Wright,2219,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2250,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2251,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2282,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2283,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2314,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2341,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2342,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2373,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2374,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2405,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2406,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2437,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2464,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2465,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2496,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2497,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2528,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2529,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2560,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2587,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2588,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2619,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2620,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2651,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2652,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2683,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2710,Christopher Baker
Room 5,0,22,EE,Tuesday,Lily Wright,2711,Christopher Baker
Room 5,0,22,EE,Tuesday,Christopher Baker,2742,Christopher Baker
Room 6,0,22,EE,Tuesday,Lily Wright,2743,Daniel Lee
Room 6,0,22,EE,Tuesday,Christopher Baker,2774,Daniel Lee
Room 6,0,22,EE,Tuesday,Lily Wright,2775,Daniel Lee
Room 6,0,22,EE,Tuesday,Christopher Baker,2806,Daniel Lee
Room 1,2,19,AI,Wednesday,James Wilson,105,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,106,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,137,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,138,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,169,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,170,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,201,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,202,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,228,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,229,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,260,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,261,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,292,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,293,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,324,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,325,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,351,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,352,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,383,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,384,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,415,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,416,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,447,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,448,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,474,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,475,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,506,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,507,Matthew Nelson
Room 1,2,19,AI,Wednesday,James Wilson,538,Matthew Nelson
Room 1,2,19,AI,Wednesday,Sarah Clark,539,Matthew Nelson
Room 2,2,19,AI,Wednesday,James Wilson,570,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,571,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,597,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,598,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,629,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,630,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,661,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,662,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,693,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,694,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,720,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,721,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,752,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,753,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,784,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,785,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,816,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,817,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,843,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,844,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,875,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,876,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,907,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,908,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,939,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,940,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,966,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,967,Sophia Lopez
Room 2,2,19,AI,Wednesday,James Wilson,998,Sophia Lopez
Room 2,2,19,AI,Wednesday,Sarah Clark,999,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1030,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1031,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1062,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1063,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1089,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1090,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1121,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1122,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1153,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1154,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1185,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1186,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1212,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1213,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1244,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1245,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1276,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1277,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1308,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1309,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1335,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1336,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1367,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1368,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1399,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1400,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1431,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1432,Sophia Lopez
Room 3,2,19,AI,Wednesday,James Wilson,1458,Sophia Lopez
Room 3,2,19,AI,Wednesday,Sarah Clark,1459,Sophia Lopez
Room 4,2,19,AI,Wednesday,James Wilson,1490,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1491,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1522,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1523,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1554,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1555,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1581,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1582,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1613,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1614,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1645,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1646,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1677,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1678,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1704,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1705,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1736,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1737,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1768,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1769,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1800,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1801,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1827,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1828,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1859,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1860,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1891,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1892,Matthew Nelson
Room 4,2,19,AI,Wednesday,James Wilson,1923,Matthew Nelson
Room 4,2,19,AI,Wednesday,Sarah Clark,1924,Matthew Nelson
Room 5,2,19,AI,Wednesday,James Wilson,1950,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,1951,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,1982,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,1983,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2014,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2015,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2046,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2047,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2073,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2074,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2105,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2106,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2137,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2138,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2169,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2170,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2196,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2197,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2228,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2229,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2260,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2261,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2292,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2293,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2319,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2320,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2351,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2352,Alexander Scott
Room 5,2,19,AI,Wednesday,James Wilson,2383,Alexander Scott
Room 5,2,19,AI,Wednesday,Sarah Clark,2384,Alexander Scott
Room 6,2,19,AI,Wednesday,James Wilson,2415,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2416,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2442,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2443,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2474,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2475,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2506,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2507,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2538,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2539,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2565,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2566,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2597,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2598,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2629,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2630,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2661,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2662,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2688,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2689,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2720,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2721,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2752,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2753,Charlotte Evans
Room 6,2,19,AI,Wednesday,James Wilson,2784,Charlotte Evans
Room 6,2,19,AI,Wednesday,Sarah Clark,2785,Charlotte Evans
Room 1,3,20,AI,Wednesday,William Rodriguez,113,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,114,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,145,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,146,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,177,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,178,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,209,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,210,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,236,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,237,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,268,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,269,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,300,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,301,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,332,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,333,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,359,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,360,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,391,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,392,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,423,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,424,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,455,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,456,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,482,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,483,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,514,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,515,Matthew Nelson
Room 1,3,20,AI,Wednesday,William Rodriguez,546,Matthew Nelson
Room 1,3,20,AI,Wednesday,Sophia Lopez,547,Matthew Nelson
Room 2,3,20,AI,Wednesday,William Rodriguez,578,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,579,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,605,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,606,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,637,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,638,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,669,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,670,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,701,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,702,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,728,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,729,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,760,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,761,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,792,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,793,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,824,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,825,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,851,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,852,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,883,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,884,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,915,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,916,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,947,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,948,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,974,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,975,Charlotte Evans
Room 2,3,20,AI,Wednesday,William Rodriguez,1006,Charlotte Evans
Room 2,3,20,AI,Wednesday,Sophia Lopez,1007,Charlotte Evans
Room 3,3,20,AI,Wednesday,William Rodriguez,1038,Charlotte Evans
